date,site,who,plot,transect,segment,round,vial_number,specimen_number,gross_ID,plant,notes,insect_order,insect_family,insect_subfamily,insect_genus,insect_species,fine_ID,pollen,pinned by,pinned date,pinned notes
7/18/19,Meridian,SP,Manipulated,M2,4,2,SP15,50571,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Musc. morpho 1,,David & Eden,10/3/19,
7/18/19,Meridian,SP,Manipulated,M1,4,2,SP16,50572,Other fly,Potentilla pulcherrima,,Diptera,Tephritidae,,,,Tephritidae,,David & Eden,10/3/19,
7/18/19,Meridian,SP,Manipulated,M1,4,2,SP17,50573,Other fly,Arenaria congesta,,Diptera,Tephritidae,,,,Tephritidae,,David & Eden,10/3/19,
7/18/19,Meridian,SP,Manipulated,M1,4,2,SP18,50574,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,,,,,,Y,Albert,9/25/19,
7/18/19,Meridian,SP,Control,C1,3,2,SP19,50575,Small black solitary bee,Linum lewisii,,Hymenoptera,Andrenidae,Panurginae,Panurginus,cressoniellus,Panurginus cressoniellus,Y,Albert,9/25/19,
7/18/19,Meridian,SP,Control,C2,5,2,SP20,50576,Syrphidae,,Flower= weird daisy,Diptera,Syrphidae,Syrphinae,Toxomerus,,Toxomerus,Y,,,
7/18/19,Pfeiler,CS,Control,C1,1,1,CS19,50577,Other fly,Potentilla pulcherrima,,Diptera,Empididae,,,,Empididae,,David & Eden,10/3/19,
7/18/19,Pfeiler,CS,Kaysee,K1,2,1,CS20,50578,Other fly,Pseudocymopterus montanus,Specimen fell apart during pollen processing - tried to salvage,Diptera,,,,,,,David & Eden,10/3/19,
7/18/19,Pfeiler,CS,Manipulated,M1,1,1,CS21,50579,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,David & Eden,10/3/19,
7/18/19,Pfeiler,CS,Manipulated,M1,1,2,CS22,50580,Other fly,Potentilla pulcherrima,"two flies in same vial, both count",Diptera,,,,,Acalyptrates 2,,David & Eden,10/3/19,
7/18/19,Pfeiler,CS,Manipulated,M1,1,2,CS22,50581,Other fly,Potentilla pulcherrima,,Diptera,,,,,Tiny 1,,David & Eden,10/3/19,
7/18/19,Pfeiler,CS,Manipulated,M3,1,2,CS23,50582,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,Lindsey,10/18/19,
7/18/19,Pfeiler,CS,Control,C1,4,2,CS24,50583,Small metallic solitary bee,Potentilla pulcherrima,,Hymenoptera,Megachilidae,,Osmia,,Osmia,Y,,,
7/18/19,Pfeiler,CS,Kaysee,K1,2,2,CS25,50584,Other fly,Pseudocymopterus montanus,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,David & Eden,10/3/19,
7/18/19,Pfeiler,AF,Manipulated,M1,4,,AF6,50585,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,David & Eden,10/3/19,
7/18/19,Pfeiler,AF,Manipulated,M1,4,,AF7,50586,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,David & Eden,10/3/19,
7/18/19,Pfeiler,AF,Manipulated,M1,4,,AF8,50587,Other fly,Potentilla pulcherrima,,Diptera,Empididae,,,,Empididae,,David & Eden,10/3/19,
7/18/19,Pfeiler,AF,Manipulated,M1,4,,AF9,50588,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,David & Eden,10/3/19,
7/18/19,Pfeiler,AF,Manipulated,M3,4,,AF10,50589,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,David & Eden,10/3/19,
7/18/19,Pfeiler,SP,Manipulated,M2,4,1,SP24,50590,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,David & Eden,10/3/19,
7/18/19,Pfeiler,SP,Manipulated,M2,4,1,SP23,50591,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,David & Eden,10/3/19,
7/18/19,Pfeiler,SP,Control,C3,1,1,SP22,50592,Other fly,Potentilla pulcherrima,,Diptera,Empididae,,,,Empididae,,David & Eden,10/3/19,
7/18/19,Pfeiler,SP,Control,C3,1,1,SP21,50593,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,David & Eden,10/3/19,
7/18/19,Pfeiler,SP,Kaysee,K2,1,2,SP30,50594,Other fly,Pseudocymopterus montanus,2 specimens in vial - caught at same time as 50607,Diptera,,,,,Tiny 5,,David & Eden,10/3/19,
7/18/19,Pfeiler,SP,Manipulated,M2,1,2,SP26,50595,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,David & Eden,10/3/19,
7/18/19,Pfeiler,SP,Control,C3,2,2,SP29,50596,Bombyliidae,Potentilla pulcherrima,,Diptera,Bombyliidae,Bombyliinae,Systoechus,,Systoechus,,David & Eden,10/24/19,
7/18/19,Pfeiler,SP,Manipulated,M2,1,2,SP28,50597,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,David & Eden,10/3/19,
7/18/19,Pfeiler,SP,Manipulated,M2,1,2,SP27,50598,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,David & Eden,10/3/19,
7/18/19,Pfeiler,SP,Manipulated,M2,2,1,SP25,50599,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Eden,10/3/19,
7/18/19,Pfeiler,CM,Kaysee,K1,4,1,CM19,50600,Syrphidae,Pseudocymopterus montanus,,Diptera,Syrphidae,Eristalinae,Cheilosia,,Cheilosia,,Eden,10/3/19,
7/18/19,Pfeiler,CM,Manipulated,M2,1,1,CM20,50601,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia,,Eden,10/3/19,
7/18/19,Pfeiler,CM,Manipulated,M2,1,1,CM21,50602,Syrphidae,Ligusticum porteri,,Diptera,Syrphidae,Eristalinae,Hiatomyia,,Hiatomyia,,Eden,10/3/19,
7/18/19,Pfeiler,CM,Manipulated,M2,1,1,CM22,50603,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,Andrenidae,Andreninae,Andrena,,Andrena,Y,Albert,9/25/19,
7/18/19,Pfeiler,CM,Manipulated,M2,3,1,CM23,50604,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,Eden,10/3/19,
7/18/19,Pfeiler,CM,Manipulated,M2,3,1,CM24,50605,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,Eden,10/3/19,
7/18/19,Pfeiler,CM,Manipulated,M1,5,1,CM25,50606,Other fly,Potentilla pulcherrima,,Diptera,Empididae,,,,Empididae,,Eden,10/3/19,
7/18/19,Pfeiler,SP,Kaysee,K2,1,2,SP30,50607,Hemipteran,Pseudocymopterus montanus,2 specimens in vial - caught at same time as 50594,Hemiptera,,,,,,,Lindsey,10/18/19,
7/18/19,Pfeiler,ES,Manipulated,M2,5,1,ES5,50608,Syrphidae,Ligusticum porteri,,Diptera,Syrphidae,Eristalinae,Cheilosia,,Cheilosia,N,Eden,10/3/19,
7/18/19,Pfeiler,ES,Manipulated,M3,3,1,ES7,50609,Small black solitary bee,Potentilla pulcherrima,,Diptera,Empididae,,,,Empididae,Y,Albert,9/25/19,
7/18/19,Pfeiler,ES,Manipulated,M2,2,2,ES8,50610,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,Andrenidae,Andreninae,Andrena,,Andrena,Y,Albert,9/25/19,
7/18/19,Pfeiler,ES,Manipulated,M2,3,2,ES9,50611,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,Eden,10/3/19,
7/18/19,Pfeiler,ES,Manipulated,M2,5,1,ES6,50612,Other fly,Ligusticum porteri,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Lindsey,10/4/19,
7/18/19,Pfeiler,ES,Manipulated,M2,3,2,ES10,50613,Other fly,Potentilla pulcherrima,,Diptera,Empididae,,,,Empididae,,Lindsey,10/4/19,
7/18/19,Wash 3C,MC,Manipulated,M3,5,1,,,Syrphidae,Potentilla pulcherrima,,Diptera,Syrphidae,,,,,,,,
7/18/19,Wash 3C,MC,Manipulated,M2,3,1,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/18/19,Wash 3C,AF,Manipulated,M3,4,1,,,Hemipteran,Potentilla pulcherrima,,Hemiptera,,,,,,,,,
7/18/19,Wash 3C,AF,Manipulated,M3,4,1,,,Hemipteran,Senecio crassulus,,Hemiptera,,,,,,,,,
7/18/19,Wash 3C,MC,Control,C1,3,2,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/18/19,Meridian,SP,Control,C3,5,1,,,Small black solitary bee,Linum lewisii,,Hymenoptera,,,,,,,,,
7/18/19,Meridian,SP,Control,C1,5,1,,,Small black solitary bee,Linum lewisii,,Hymenoptera,,,,,,,,,
7/18/19,Meridian,SP,Manipulated,M1,1,1,,,Other fly,Arenaria congesta,,Diptera,,,,,,,,,
7/18/19,Meridian,SP,Manipulated,M1,1,1,,,Other fly,Arenaria congesta,,Diptera,,,,,,,,,
7/18/19,Meridian,SP,Manipulated,M2,2,2,,,Syrphidae,Arenaria congesta,,Diptera,Syrphidae,,,,,,,,
7/18/19,Meridian,SP,Manipulated,M2,4,2,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/18/19,Meridian,SP,Manipulated,M1,4,2,,,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,,,,,,,,,
7/18/19,Meridian,CM,Manipulated,M3,3,1,,,Small black solitary bee,Linum lewisii,,Hymenoptera,,,,,,,,,
7/18/19,Meridian,CM,Manipulated,M3,3,1,,,Syrphidae,Potentilla pulcherrima,,Diptera,Syrphidae,,,,,,,,
7/18/19,Meridian,CM,Control,C2,4,1,,,Syrphidae,Pseudocymopterus montanus,,Diptera,Syrphidae,,,,,,,,
7/18/19,Meridian,CM,Control,C2,4,1,,,Other fly,Linum lewisii,,Diptera,,,,,,,,,
7/18/19,Meridian,CM,Control,C3,4,1,,,Moths,Heuchera parvifolia,,Lepidoptera,,,,,,,,,
7/18/19,Meridian,CM,Manipulated,M2,3,2,,,Other fly,Heuchera parvifolia,,Diptera,,,,,,,,,
7/18/19,Meridian,CM,Manipulated,M3,3,2,,,Syrphidae,Arenaria congesta,,Diptera,Syrphidae,,,,,,,,
7/18/19,Meridian,CM,Manipulated,M3,3,2,,,Other fly,Eriogonum umbellatum var. aureum,var. not specified,Diptera,,,,,,,,,
7/18/19,Meridian,CM,Manipulated,M3,5,2,,,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,,,,,,,,,
7/18/19,Meridian,CM,Manipulated,M3,1,2,,,Big megachile,Potentilla pulcherrima,,Hymenoptera,Megachilidae,,,,,,,,
7/18/19,Meridian,CM,Manipulated,M3,1,2,,,Other fly,Linum lewisii,2 other flys on the same linum observed,Diptera,,,,,,,,,
7/18/19,Meridian,CM,Manipulated,M2,1,2,,,Beetles,Potentilla pulcherrima,,Coleoptera,,,,,,,,,
7/18/19,Meridian,CM,Control,C3,1,2,,,Moths,Potentilla pulcherrima,,Lepidoptera,,,,,,,,,
7/18/19,Meridian,CM,Control,C3,1,2,,,Syrphidae,Heuchera parvifolia,,Diptera,Syrphidae,,,,,,,,
7/18/19,Meridian,CS,Control,C1,4,2,,,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
7/18/19,Meridian,CS,Manipulated,M3,1,1,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/18/19,Meridian,CS,Manipulated,M3,4,1,,,Beetles,Pseudocymopterus montanus,,Coleoptera,,,,,,,,,
7/18/19,Meridian,CS,Control,C3,2,1,,,Other fly,Linum lewisii,,Diptera,,,,,,,,,
7/18/19,Meridian,CS,Manipulated,M2,5,2,,,Syrphidae,Potentilla pulcherrima,,Diptera,Syrphidae,,,,,,,,
7/18/19,Meridian,CS,Manipulated,M3,2,2,,,Other fly,Linum lewisii,,Diptera,,,,,,,,,
7/18/19,Meridian,CS,Control,C1,4,2,,,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
7/18/19,Meridian,CS,Control,C2,2,2,,,Syrphidae,Heuchera parvifolia,,Diptera,Syrphidae,,,,,,,,
7/18/19,Meridian,SP,Control,C3,4,2,,,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,,,,,,,,,
7/18/19,Pfeiler,CM,Kaysee,K3,5,2,,,Other fly,Ligusticum porteri,,Diptera,,,,,,,,,
7/18/19,Pfeiler,CM,Manipulated,M1,5,2,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/18/19,Pfeiler,ES,Manipulated,M2,5,1,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/18/19,Pfeiler,ES,Manipulated,M2,3,2,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/18/19,Pfeiler,ES,Control,C1,1,2,,,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,,,,,,,,,
7/18/19,Pfeiler,CS,Kaysee,K3,2,2,,,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
7/18/19,Pfeiler,CS,Manipulated,M1,5,1,,,Small black solitary bee,Delphinium nuttallianum,,Hymenoptera,,,,,,,,,
7/19/19,Stupid Falls,BD,Control,C2,3,1,BD1,50614,Other fly,Potentilla pulcherrima,,Diptera,Tachinidae,,,,Tachinidae 1,,Lindsey,10/4/19,
7/19/19,Stupid Falls,BD,Manipulated,M3,2,2,BD2,50615,Other fly,Potentilla pulcherrima,,Diptera,Empididae,,,,Empididae,,Lindsey,10/4/19,
7/19/19,Stupid Falls,BD,Manipulated,M1,4,2,BD3,50616,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia,,Lindsey,10/4/19,
7/19/19,Stupid Falls,BD,Kaysee,K2,2,2,BD4,50617,Beetles,Potentilla pulcherrima,,Coleoptera,Meloidae,Meloinae,Epicauta,,Epicauta,,N/A,N/A,
7/19/19,Stupid Falls,AF,Manipulated,M1,5,2,AF1,50618,Beetles,Potentilla pulcherrima,,Coleoptera,Meloidae,Meloinae,Epicauta,,Epicauta,,Lindsey,10/18/19,
7/19/19,Stupid Falls,AF,Manipulated,M3,3,2,AF2,50619,Beetles,Potentilla pulcherrima,,Coleoptera,Meloidae,Meloinae,Epicauta,,Epicauta,,Lindsey,10/18/19,
7/19/19,Stupid Falls,AF,Manipulated,M3,3,2,AF3,50620,Bombyliidae,Potentilla pulcherrima,,Diptera,Bombyliidae,Bombyliinae,Systoechus,,Systoechus,,David & Eden,10/24/19,
7/19/19,Stupid Falls,AF,Control,C1,2,2,AF4,50621,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,Halictidae,Halictinae,Lasioglossum,,Lasioglossum,Y,Albert,9/25/19,
7/19/19,Stupid Falls,AF,Kaysee,K1,4,2,AF5,50622,Other fly,Potentilla pulcherrima,,Diptera,Syrphidae,Syrphinae,Platycheirus,,Platycheirus 2,,Lindsey,10/4/19,
7/19/19,Stupid Falls,CM,Kaysee,K1,1,1,CM1,50623,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,Andrenidae,Panurginae,Panurginus,cressoniellus,Panurginus cressoniellus,N,Eden,9/26/19,
7/19/19,Stupid Falls,CM,Control,C2,2,1,CM2,50624,Syrphidae,Potentilla pulcherrima,,Diptera,Syrphidae,Syrphinae,Toxomerus,,Toxomerus,Y,,,
7/19/19,Stupid Falls,CM,Control,C2,2,1,CM3,50625,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,Halictidae,Halictinae,Lasioglossum,,Lasioglossum,Y,Eden,9/26/19,
7/19/19,Stupid Falls,CM,Manipulated,M2,1,2,CM4,50626,Beetles,Potentilla pulcherrima,,Coleoptera,Meloidae,Meloinae,Epicauta,,Epicauta,,N/A,N/A,
7/19/19,Stupid Falls,CM,Manipulated,M3,4,2,CM5,50627,Bombyliidae,Potentilla pulcherrima,,Diptera,Bombyliidae,Ecliminae,Lepidophora,,Lepidophora,,David & Eden,10/24/19,
7/19/19,Stupid Falls,CM,Control,C2,5,2,CM6,50628,Wasps,Lupinus argenteus,,Hymenoptera,,,,,,,,,
7/19/19,Stupid Falls,CM,Kaysee,K1,3,2,CM7,50629,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,Andrenidae,Andreninae,Andrena,,Andrena,Y,Eden,9/26/19,
7/19/19,Stupid Falls,ES,Manipulated,M1,3,2,ES1,50630,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Musc. morpho 1,,Lindsey,10/4/19,
7/19/19,Stupid Falls,ES,Manipulated,M1,2,2,ES2,50631,Other fly,Ligusticum porteri,,Diptera,Anthomyiidae,,,,Anthomyiidae 4,,Lindsey,10/4/19,
7/19/19,Stupid Falls,BD,Kaysee,K3,3,1,,,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,,,,,,,,,
7/19/19,Stupid Falls,BD,Control,C2,3,1,,,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,,,,,,,,,
7/19/19,Stupid Falls,BD,Manipulated,M2,5,2,,,Bombus bifarius,Potentilla pulcherrima,,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/19/19,Stupid Falls,BD,Manipulated,M2,5,2,,,Syrphidae,Potentilla pulcherrima,,Diptera,Syrphidae,,,,,,,,
7/19/19,Stupid Falls,BD,Manipulated,M1,4,2,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/19/19,Stupid Falls,ES,Control,C1,3,1,,,,Valeriana occidentalis,"brown butterfly, see book for type",,,,,,,,,,
7/19/19,Stupid Falls,ES,Manipulated,M1,3,2,,,Syrphidae,Potentilla pulcherrima,,Diptera,Syrphidae,,,,,,,,
7/19/19,Stupid Falls,ES,Manipulated,M2,2,2,,,Beetles,Potentilla pulcherrima,ladybird beetle,Coleoptera,Coccinellidae,,,,Coccinellidae,,,,
7/19/19,Stupid Falls,ES,Manipulated,M2,2,2,,,Syrphidae,Potentilla pulcherrima,,Diptera,Syrphidae,,,,,,,,
7/19/19,Stupid Falls,ES,Kaysee,K2,1,2,,,Beetles,Potentilla pulcherrima,same beetle as BD4,Coleoptera,,,,,,,,,
7/19/19,Stupid Falls,CM,Manipulated,M1,3,1,,,Bombyliidae,Potentilla pulcherrima,,Diptera,Bombyliidae,,,,,,,,
7/19/19,Stupid Falls,CM,Control,C1,5,1,,,Blue butterfly,Potentilla pulcherrima,Glaucopsyche lygdamus,Lepidoptera,Lycaenidae,,Glaucopsyche,lygdamus,Glaucopsyche lygdamus,,,,
7/19/19,Stupid Falls,CM,Kaysee,K1,1,1,,,Bombus bifarius,Lupinus argenteus,Kaysee our lupine is maybe something else,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/19/19,Stupid Falls,CM,Kaysee,K1,1,1,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/19/19,Stupid Falls,CM,Manipulated,M3,1,2,,,Beetles,Ligusticum porteri,Ladybird beetle,Coleoptera,Coccinellidae,,,,Coccinellidae,,,,
7/19/19,Stupid Falls,CM,Manipulated,M2,1,2,,,Beetles,Potentilla pulcherrima,Same beetle as BD4,Coleoptera,Meloidae,Meloinae,Epicauta,,Epicauta,,,,
7/19/19,Stupid Falls,CM,Control,C2,5,2,,,Big solitary bee (non-megachile),Potentilla pulcherrima,,Hymenoptera,,,,,,,,,
7/19/19,Stupid Falls,AF,Manipulated,M3,3,2,,,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,,,,,,,,,
7/22/19,403 Bench,ES,Manipulated,M1,5,2,ES1,50632,Syrphidae,Ligusticum porteri,,Diptera,Syrphidae,Syrphinae,Parasyrphus,,Parasyrphus,Y,,,
7/22/19,403 Bench,SP,Kaysee,K2,4,1,SP1,50633,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,Lindsey,10/18/19,
7/22/19,403 Bench,SP,Control,C1,4,1,SP2,50634,Bombyliidae,Senecio crassulus,,Diptera,Bombyliidae,Bombyliinae,Systoechus,,Systoechus,Y,,,
7/22/19,403 Bench,SP,Control,C1,4,1,SP3,50635,Small black solitary bee,Senecio crassulus,,Hymenoptera,Halictidae,Halictinae,Lasioglossum,,Lasioglossum,Y,Eden,9/26/19,
7/22/19,403 Bench,SP,Manipulated,M1,3,2,SP4,50636,Other fly,Ligusticum porteri,,Diptera,,,,,,,Lindsey,10/4/19,
7/22/19,403 Bench,SP,Manipulated,M2,1,2,SP5,50637,Other fly,Delphinium barbeyi,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Lindsey,10/4/19,
7/22/19,403 Bench,CM,Control,C2,2,1,CM1,50638,Syrphidae,Ligusticum porteri,No pollen - fell on table,Diptera,Syrphidae,Eristalinae,Cheilosia,,Cheilosia,Y,,,
7/22/19,403 Bench,ES,Kaysee,K3,2,1,,,Other fly,Ligusticum porteri,,Diptera,,,,,,,,,
7/22/19,403 Bench,SP,Control,C2,4,1,,,Beetles,Ligusticum porteri,Ladybird beetle,Coleoptera,Coccinellidae,,,,Coccinellidae,,,,
7/22/19,403 Bench,SP,Control,C2,3,2,,,Beetles,Ligusticum porteri,Ladybird beetle,Coleoptera,Coccinellidae,,,,Coccinellidae,,,,
7/22/19,403 Bench,SP,Kaysee,K2,2,2,,,Beetles,Ligusticum porteri,Ladybird beetle,Coleoptera,Coccinellidae,,,,Coccinellidae,,,,
7/22/19,403 Bench,SP,Kaysee,K2,2,2,,,Other fly,Ligusticum porteri,,Diptera,,,,,,,,,
7/22/19,403 Bench,CM,Manipulated,M3,2,1,,,Beetles,Ligusticum porteri,,Coleoptera,,,,,,,,,
7/22/19,403 Bench,CM,Manipulated,M3,2,1,,,Bombyliidae,Senecio crassulus,,Diptera,Bombyliidae,,,,,,,,
7/22/19,403 Bench,CM,Kaysee,K3,1,1,,,Syrphidae,Ligusticum porteri,,Diptera,Syrphidae,,,,,,,,
7/22/19,403 Bench,CM,Manipulated,M2,5,2,,,Syrphidae,Ligusticum porteri,,Diptera,Syrphidae,,,,,,,,
7/22/19,403 Bench,CM,Control,C2,5,2,,,Other fly,Ligusticum porteri,,Diptera,,,,,,,,,
7/22/19,403 Bench,CM,Control,C2,2,2,,,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,,,
7/22/19,403 Bench,CM,Control,C2,2,2,,,Other fly,Ligusticum porteri,,Diptera,,,,,,,,,
7/22/19,403 Bench,BD,Manipulated,M3,4,2,,,Bombus unknown,Potentilla pulcherrima,,Hymenoptera,Apidae,Apinae,Bombus,,Bombus,,,,
7/22/19,403 Bench,BD,Kaysee,K1,4,2,,,Small megachile,Senecio crassulus,,Hymenoptera,Megachilidae,,,,,,,,
7/23/19,Avery Picnic,KA,Manipulated,M3,5,1,KA1,50639,Syrphidae,Potentilla pulcherrima,,Diptera,Syrphidae,Eristalinae,Cheilosia,,Cheilosia,Y,,,
7/23/19,Avery Picnic,KA,Manipulated,M1,2,1,KA2,50640,Small black solitary bee,Geranium richardsonii,,Hymenoptera,Colletidae,Hylaeinae,Hylaeus,,Hylaeus,Y,Eden,9/26/19,
7/23/19,Avery Picnic,KA,Manipulated,M1,2,1,KA3,50641,Other fly,Geranium richardsonii,,Diptera,,,,,,,Lindsey,10/4/19,
7/23/19,Avery Picnic,KA,Manipulated,M1,2,1,KA4,50642,Syrphidae,Ligusticum porteri,,Diptera,Syrphidae,Syrphinae,Sphaerophoria,,Sphaerophoria,Y,,,
7/23/19,Avery Picnic,KA,Control,C1,1,1,KA5,50643,Small black solitary bee,Hydrophyllum fendleri,,Hymenoptera,Andrenidae,Andreninae,Andrena,,Andrena,Y,Eden,9/26/19,
7/23/19,Avery Picnic,KA,Control,C1,5,2,KA6,50644,Syrphidae,Potentilla pulcherrima,,Diptera,Syrphidae,Syrphinae,Chrysotoxum,,Chrysotoxum,,Lindsey,10/4/19,
7/23/19,Avery Picnic,KA,Control,C1,5,2,KA7,50645,Syrphidae,Ligusticum porteri,,Diptera,Syrphidae,Eristalinae,Cheilosia,,Cheilosia,Y,,,
7/23/19,Avery Picnic,KA,Control,C3,3,2,KA8,50646,Syrphidae,Ligusticum porteri,,Diptera,Syrphidae,Eristalinae,Cheilosia,,Cheilosia,,Lindsey,10/4/19,
7/23/19,Avery Picnic,KA,Control,C1,1,2,KA9,50647,Other fly,Hydrophyllum fendleri,,Diptera,,,,,,,Lindsey,10/4/19,
7/23/19,Avery Picnic,ES,Manipulated,M1,4,1,ES1,50648,Other fly,Geranium richardsonii,,Diptera,Tachinidae,,,,Tachinidae 4,,Lindsey,10/4/19,
7/23/19,Avery Picnic,ES,Control,C1,5,1,ES2,50649,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,,,,,,Y,Eden,9/26/19,
7/23/19,Avery Picnic,ES,Control,C3,5,1,ES3,50650,Syrphidae,Potentilla pulcherrima,,Diptera,Syrphidae,Eristalinae,Sericomyia,flagrans,Sericomyia flagrans,Y,,,
7/23/19,Avery Picnic,ES,Control,C3,5,2,ES4,50651,Big megachile,Potentilla pulcherrima,,Hymenoptera,Megachilidae,Megachilinae,Megachile,,Megachile,,David & Eden,10/24/19,
7/23/19,Avery Picnic,CM,Manipulated,M3,3,1,CM1,50652,Syrphidae,Potentilla pulcherrima,,Diptera,Syrphidae,Eristalinae,Cheilosia,,Cheilosia,,Lindsey,10/4/19,
7/23/19,Avery Picnic,CM,Manipulated,M3,2,1,CM2,50653,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,Lindsey,10/4/19,
7/23/19,Avery Picnic,CM,Control,C3,4,1,CM3,50654,Other fly,Potentilla pulcherrima,,Diptera,,,,,Tiny 1,,Lindsey,10/4/19,
7/23/19,Avery Picnic,CM,Control,C2,1,1,CM4,50655,Syrphidae,Heracleum sphondylium,,Diptera,Syrphidae,Eristalinae,Hiatomyia,,Hiatomyia,Y,,,
7/23/19,Avery Picnic,CM,Control,C2,3,1,CM5,50656,Syrphidae,Geranium richardsonii,,Diptera,Syrphidae,Syrphinae,Parasyrphus,,Parasyrphus,Y,,,
7/23/19,Avery Picnic,CM,Control,C2,5,2,CM6,50657,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,Halictidae,Rophitinae,Dufourea,harveyi,Dufourea harveyi,Y,Eden,9/26/19,
7/23/19,Avery Picnic,CM,Control,C2,1,2,CM7,50658,Small black solitary bee,Geranium richardsonii,,Hymenoptera,,,,,,Y,Eden,9/26/19,
7/23/19,Avery Picnic,CM,Control,C2,2,2,CM8,50659,Small black solitary bee,Geranium richardsonii,,Hymenoptera,Andrenidae,Andreninae,Andrena,,Andrena,Y,Eden,9/26/19,
7/23/19,Avery Picnic,CM,Manipulated,M2,1,2,CM9,50660,Hemipteran,Potentilla pulcherrima,,Hemiptera,,,,,,N,Lindsey,10/18/19,
7/23/19,Avery Picnic,BD,Manipulated,M1,5,1,BD1,50661,Hemipteran,Heracleum sphondylium,2 flies in vial - caught at the same time as 50670,Hemiptera,,,,,,N,David & Eden,10/24/19,
7/23/19,Avery Picnic,BD,Control,C3,2,1,BD2,50662,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Lindsey,10/4/19,
7/23/19,Avery Picnic,BD,Manipulated,M1,5,1,BD3,50663,Small black solitary bee,Geranium richardsonii,,Hymenoptera,Colletidae,Hylaeinae,Hylaeus,,Hylaeus,Y,Eden,9/26/19,
7/23/19,Avery Picnic,BD,Control,C1,3,1,BD4,50664,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,Lindsey,10/4/19,
